date,BTC,ETH,SOL,BNB,XRP,USDC,DAI,SP500,NASDAQ,GOLD,DXY
2021-06-03,39246.79,2857.25,39.602,428.48,1.045,0.9998,1.00093,4192.86,13614.5065,175.27,90.136
2021-06-04,36829,2689.51,37.338,390.7,0.9683,0.9994,1.0002,4229.88,13814.4889,177.16,
2021-06-05,35513.2,2627.73,39.633,390.08,0.923,0.9998,1.0005,,,,
2021-06-06,35796.31,2711.92,42.205,393.73,0.947,0.9999,1.001,,,,89.95
2021-06-07,33552.79,2592.05,38.235,357.96,0.8618,0.9999,1.0007,4226.53,13881.7208,177.87,90.076
2021-06-08,33380.81,2507.23,41.245,352.5,0.8731,0.9993,1.0002,4227.25,13924.911,177.32,90.12
2021-06-09,37388.05,2610.18,42.032,375.54,0.9218,0.9993,1.0006,4219.54,13911.7503,176.98,90.075
2021-06-10,36675.72,2471.09,41.105,351.94,0.8686,0.9996,1.0007,4239.19,14020.3333,177.74,90.555
2021-06-11,37331.98,2354.01,36.157,345.75,0.8471,1.0002,1.0016,4247.45,14069.4234,175.74,
2021-06-12,35546.11,2370.74,36.476,343.7,0.8326,1,1.0007,,,,
2021-06-13,39020.57,2509.33,38.706,365.8,0.8832,0.9999,1.001,,,,90.522
2021-06-14,40516.29,2580.77,39.694,370.19,0.8906,0.9999,1.0007,4255.16,14174.1431,174.71,90.536
2021-06-15,40144.04,2543.54,39.536,366.48,0.8663,0.9999,1.0009,4246.58,14072.8565,174.05,91.129
2021-06-16,38349.01,2367.89,39.728,347.22,0.832,1.0003,1.0012,4223.71,14039.6838,171.11,91.889
2021-06-17,38092.97,2373.28,39.265,352.85,0.8419,1,1.001,4221.85,14161.3502,165.85,92.225
2021-06-18,35819.84,2234.09,36.82,337.16,0.7972,0.9997,1.0007,4166.46,14030.3758,164.93,
2021-06-19,35483.72,2164.67,35.19,334.01,0.7582,0.9999,1.0006,,,,
2021-06-20,35600.16,2243.47,35.257,339.08,0.7741,1.0001,1.00074,,,,91.899
2021-06-21,31608.93,1885.49,26.59,270.76,0.6067,1,1.0011,4224.8,14141.4804,166.95,91.756
2021-06-22,32509.56,1879.28,26.958,262.1,0.5468,0.9998,1.0007,4246.43,14253.2681,166.25,91.802
2021-06-23,33678.07,1968.14,30.837,296.25,0.6383,0.9998,1.0002,4241.83,14271.7325,166.14,91.814
2021-06-24,34663.09,1989.52,31.141,308.62,0.6731,1.0002,1.00049,4266.48,14369.709,166.04,91.851
2021-06-25,31584.45,1808.82,28.641,280.81,0.6111,1,1.0014,4280.69,14360.3877,166.59,
2021-06-26,32283.65,1829.64,29.698,279.65,0.6162,1.0002,1.0015,,,,
2021-06-27,34700.34,1982.28,31.897,290.87,0.6484,1,1.0014,,,,91.887
2021-06-28,34494.89,2084.41,33.001,290,0.6444,0.9999,1.0005,4290.62,14500.5081,166.58,92.049
2021-06-29,35911.73,2165.33,33.97,300.79,0.7063,0.9999,1.0006,4291.81,14528.3348,164.83,92.436
2021-06-30,35045,2275.68,35.51,303.71,0.7063,0.9999,1.0007,4297.49,14503.9534,165.63,92.597
2021-07-01,33504.69,2106.41,33.271,287.43,0.6591,0.9999,1.0007,4319.93,14522.3755,166.2,92.226
2021-07-02,33786.55,2154.13,34,287.17,0.6556,0.9999,1.0009,4352.33,14639.325,167.29,
2021-07-03,34669.13,2226.99,34.498,298.13,0.6732,1,1.0007,,,,
2021-07-04,35286.51,2322.69,34.28,307.62,0.696,1.0001,1.0008,,,,
2021-07-05,33690.14,2196.53,32.908,302.02,0.6526,0.9999,1.0004,,,,92.546
2021-07-06,34220.01,2322.5,34.226,319.92,0.6648,1.0002,1.0006,4343.53,14663.6404,168.12,92.644
2021-07-07,33862.12,2316.57,36.673,327.51,0.6522,0.9997,1.00019,4358.14,14665.0631,168.76,92.417
2021-07-08,32875.71,2116.33,33.142,310.14,0.6215,1.0001,1.0006,4320.83,14559.7849,168.65,92.13
2021-07-09,33815.81,2146.99,33.315,317.09,0.6369,1.0001,1.00069,4369.54,14701.9189,169.21,
2021-07-10,33502.87,2110.69,31.693,316.12,0.6246,1.0001,1.0006,,,,
2021-07-11,34258.99,2140.45,32.182,322.16,0.6364,1,1.0005,,,,92.261
2021-07-12,33086.63,2031.58,30.77,316.12,0.6288,1,1.00053,4384.64,14733.2397,169,92.752
2021-07-13,32729.77,1940.15,29.136,308.94,0.6192,1.0002,1.0013,4369.2,14677.6536,169.22,92.41
2021-07-14,32820.02,1994.58,31.365,309.4,0.6197,0.9999,1.0006,4374.31,14644.9523,171.04,92.624
2021-07-15,31880,1919.51,28.545,316.11,0.5979,1.0002,1.001,4360.04,14543.1334,171.07,92.687
2021-07-16,31383.87,1876.26,26.271,302.88,0.5893,0.9999,1.0004,4327.15,14427.2369,169.41,
2021-07-17,31520.07,1899.59,26.802,300.52,0.5821,1,1.0006,,,,
2021-07-18,31778.56,1891.64,26.673,302.1,0.5866,1,1.0006,,,,92.891
2021-07-19,30839.65,1818.73,24.509,280.54,0.557,1.0003,1.0006,4258.49,14274.9841,169.61,92.973
2021-07-20,29790.35,1786.03,23.474,264.44,0.5284,1,1.0005,4323.05,14498.8779,169.39,92.754
2021-07-21,32144.51,1995.5,26.7,293.26,0.5719,1,1.0007,4358.68,14631.9543,168.76,92.822
2021-07-22,32287.83,2024.56,27.699,293.36,0.592,1.0001,1.0008,4367.49,14684.5968,169.09,92.912
2021-07-23,33634.09,2124.25,28.516,299.27,0.6091,0.9996,1.0008,4411.8,14836.9911,168.56,
2021-07-24,34258.14,2184.75,28.616,301.56,0.6085,0.9994,1.0004,,,,
2021-07-25,35381.02,2189.79,28.248,302.56,0.6069,0.9994,1.0004,,,,92.649
2021-07-26,37237.6,2228.08,28.184,304,0.6234,0.9998,1.0004,4422.31,14840.7127,168.16,92.432
2021-07-27,39457.87,2299.49,28.103,313.48,0.6451,0.9998,1.00131,4401.47,14660.5757,168.44,92.322
2021-07-28,40019.56,2300.9,27.875,313.8,0.7327,0.9998,1.00089,4400.63,14762.5843,169.29,91.864
2021-07-29,40016.48,2382.92,31.235,317.03,0.7488,0.9998,1.0007,4419.14,14778.2637,171.17,92.174
2021-07-30,42206.37,2461.81,32.354,322.58,0.7521,0.9996,1.0008,4395.27,14672.6776,169.82,
2021-07-31,41461.83,2531.05,36.744,332.38,0.746,0.9994,1.00028,,,,
2021-08-01,39845.44,2555.69,34.165,332.59,0.7242,0.9999,1.0007,,,,92.048
2021-08-02,39147.82,2606.93,33.167,330.55,0.738,0.9999,1.001,4387.15,14681.0689,169.61,92.081
2021-08-03,38207.05,2509.04,34.105,323.43,0.7136,1,1.0005,4423.16,14761.2946,169.49,92.27
2021-08-04,39723.18,2724.78,35.76,334.77,0.731,0.9999,1.0002,4402.65,14780.5331,169.53,92.244
2021-08-05,40862.46,2826.99,37.353,337.91,0.7327,0.9996,1.0005,4429.09,14895.1171,168.86,92.8
2021-08-06,42836.87,2891.58,39.525,342.39,0.7474,0.9996,1.00031,4436.51,14835.7618,164.64,
2021-08-07,44572.54,3160.31,39.469,356.18,0.8162,0.9993,1.0003,,,,
2021-08-08,43794.37,3011.85,37.65,341.79,0.7788,0.9995,1.0004,,,,92.945
2021-08-09,46253.4,3160.52,38.646,354.32,0.817,0.9998,1.0004,4432.34,14860.1772,161.72,93.055
2021-08-10,45584.99,3141.66,40.64,371.92,0.8511,0.9997,1.0006,4436.74,14788.0868,161.77,92.922
2021-08-11,45511,3160.5,41.621,390.96,1.0105,0.9994,1.0004,4447.69,14765.1352,164,93.035
2021-08-12,44399,3045.96,41.102,385.66,0.966,0.9997,1.0004,4460.82,14816.262,164.04,92.518
2021-08-13,47800,3322.32,44.83,410.76,1.0901,0.9994,1.0011,4467.99,14822.8976,166.39,
2021-08-14,47068.51,3263.16,44.14,408.67,1.2791,0.9994,1.0003,,,,
2021-08-15,46973.82,3307.09,53.531,414.05,1.2839,0.9992,1.0002,,,,92.628
2021-08-16,45901.29,3146.53,62.016,415.72,1.1855,0.9998,0.99986,4479.72,14793.7624,167.22,93.13
2021-08-17,44695.95,3011.72,64.123,401.8,1.0978,1.0001,1.00061,4448.07,14656.1813,166.97,93.136
2021-08-18,44705.29,3014.55,72.663,396.15,1.1431,0.9997,0.99987,4400.27,14525.9141,167.1,93.568
2021-08-19,46760.62,3184.12,72.764,431.27,1.2347,1,1.0008,4405.8,14541.7885,166.61,93.496
2021-08-20,49322.47,3284.82,78.643,454.93,1.2629,0.9999,1.00012,4441.67,14714.6631,166.7,
2021-08-21,48821.87,3223.43,73.801,448.74,1.2158,0.9992,0.99973,,,,
2021-08-22,49239.22,3238,72.775,448.68,1.226,0.9993,0.99985,,,,92.958
2021-08-23,49488.85,3321.28,75.623,499.06,1.2457,0.9998,1.0004,4479.53,14942.6524,168.73,92.893
2021-08-24,47674.01,3170.62,70.527,471.62,1.1353,0.9999,1.0008,4486.23,15019.7995,168.65,92.825
2021-08-25,48973.32,3226.87,71.973,503.19,1.1735,0.9999,1.0007,4496.2,15041.8585,167.48,93.062
2021-08-26,46843.87,3093.2,74.92,478.1,1.0712,0.9998,1.0005,4470.01,14945.8072,167.67,92.686
2021-08-27,49069.9,3273.45,87.98,494.5,1.1918,0.9995,1.00034,4509.38,15129.5011,170.19,
2021-08-28,48895.35,3244.48,96.22,486.2,1.1459,0.9995,1.0003,,,,
2021-08-29,48767.83,3223.47,94.23,479.7,1.1408,0.9994,1.00029,,,,92.653
2021-08-30,46982.91,3229.64,110.25,460.3,1.1002,0.9998,1.0005,4528.8,15265.8899,169.35,92.626
2021-08-31,47100.89,3429.2,108.27,463.9,1.1856,0.9997,1.0004,4522.69,15259.2351,169.69,92.449
2021-09-01,48810.52,3826.82,110.71,489.4,1.2362,0.9995,1.0004,4524.1,15309.3812,169.7,92.225
2021-09-02,49246.64,3785.82,128.23,483.7,1.2533,0.9995,0.99974,4536.94,15331.177,169.25,92.035
2021-09-03,49999.14,3938.11,146.4,488.5,1.2907,0.9996,0.99954,4535.42,15363.5159,171.06,
2021-09-04,49915.64,3885.52,138.88,497.7,1.2548,0.9996,0.99918,,,,
2021-09-05,51756.88,3950.29,142,504.8,1.3076,0.9993,0.99928,,,,
2021-09-06,52663.9,3926.77,164.22,496.1,1.3894,0.9997,1.00006,,,,92.512
2021-09-07,46863.73,3434.57,173.46,418.7,1.1292,0.9995,0.99942,4520.02,15374.3275,167.71,92.653
2021-09-08,46048.31,3499,191.02,415,1.0998,1,1.00002,4514.08,15286.6374,167.29,92.479
2021-09-09,46395.14,3424.93,187.9,421.3,1.0868,0.9998,1.00013,4493.27,15248.2537,168.03,92.582
2021-09-10,44850.91,3208.86,179.6,401.4,1.0552,1,0.99971,4458.57,15115.4944,167.18,
2021-09-11,45173.69,3267.21,179.04,405.1,1.0787,0.9999,0.99981,,,,
2021-09-12,46025.24,3404.21,174.29,416.3,1.1181,1,1.0005,,,,92.675
2021-09-13,44940.73,3285.35,169.53,399.1,1.0643,0.9998,0.99991,4468.72,15105.5821,167.74,92.623
2021-09-14,47111.52,3434.37,158.88,414.3,1.0963,0.9997,0.99954,4443.06,15037.7587,168.82,92.548
2021-09-15,48121.41,3613.55,158.79,431.3,1.1207,0.9998,0.99976,4480.69,15161.5295,167.83,92.932
2021-09-16,47737.82,3567.98,152.29,424.3,1.0902,0.9997,1.00003,4473.76,15181.9239,164.03,93.195
2021-09-17,47299.98,3399.81,147.58,406.6,1.0661,1,1.0003,4432.98,15043.9675,163.77,
2021-09-18,48292.74,3435.64,169.22,410.7,1.0751,0.9999,0.99976,,,,
2021-09-19,47241.75,3328.62,152.76,408.6,1.0483,1,0.99997,,,,93.276
2021-09-20,43015.62,2977.28,132.77,364.1,0.9216,1.0004,1.0004,4357.72,14713.903,164.94,93.204
2021-09-21,40734.38,2765.9,124.29,344.4,0.8743,1.0002,1.0002,4354.18,14746.3976,166.04,93.462
2021-09-22,43543.61,3076.92,148.02,379,1.0033,0.9994,0.99979,4395.63,14896.8472,165.42,93.033
2021-09-23,44865.26,3152.5,149.91,383.5,1.0016,0.9995,0.99967,4448.99,15052.2438,163.51,93.327
2021-09-24,42810.57,2928.53,139.13,355,0.944,0.9993,0.99994,4455.47,15047.699,163.3,
2021-09-25,42670.64,2921.73,136.06,349.6,0.94,0.9994,0.99984,,,,
2021-09-26,43160.9,3059.37,135.64,344,0.9436,0.9995,0.99985,,,,93.383
2021-09-27,42147.35,2925.59,136.35,335.5,0.9218,0.9998,1.00013,4443.1,14969.97,163.64,93.766
2021-09-28,41026.54,2804.91,132.2,333,0.8928,1,1.0001,4352.64,14546.6827,162.05,94.338
2021-09-29,41524.28,2850.45,135.25,367.7,0.9268,1.0002,1.0006,4359.45,14512.4409,161.32,94.23
2021-09-30,43824.1,3000.61,141.37,387.5,0.9533,1.0001,1.0003,4307.53,14448.5815,164.22,94.035
2021-10-01,48141.61,3309.91,161.56,421.5,1.0422,0.9995,0.99987,4357.05,14566.6971,164.59,
2021-10-02,47634.9,3387.76,168.98,427.1,1.0359,0.9994,0.99978,,,,
2021-10-03,48200.01,3417.73,172.98,430.5,1.0552,0.9995,1.0002,,,,93.776
2021-10-04,49224.94,3386.31,167.13,426.3,1.0425,0.9996,0.99985,4300.47,14255.4848,165.36,93.975
2021-10-05,51471.99,3515.27,164.62,442.1,1.0839,0.9993,1.0003,4345.71,14433.8301,164.59,94.266
2021-10-06,55315,3574.89,153.87,434.9,1.0765,0.9996,0.99977,4363.56,14501.911,165.03,94.217
2021-10-07,53785.22,3587.47,154.26,438.5,1.0678,0.9997,0.99976,4399.75,14654.0156,164.16,94.067
2021-10-08,53951.43,3563.13,158.86,419.2,1.0636,0.9999,0.99989,4391.35,14579.5373,164.23,
2021-10-09,54949.72,3574.82,156.84,421.9,1.1604,0.9998,1.0003,,,,
2021-10-10,54659,3414.22,147.55,404.1,1.1352,0.9997,1.00031,,,,94.316
2021-10-11,57471.35,3542.12,144.77,413.1,1.1364,0.9999,0.99959,4361.2,14486.2004,163.92,94.516
2021-10-12,55996.93,3491.46,152.32,444.2,1.1018,1,1.00029,4350.64,14465.9245,164.66,94.08
2021-10-13,57367,3607.42,148.04,470.8,1.1275,1.0002,1.00049,4363.79,14571.6352,167.59,93.956
2021-10-14,57347.94,3790.82,150.02,472.7,1.1336,0.9999,1.0002,4438.25,14823.4293,168,93.937
2021-10-15,61672.42,3868.99,163.18,474.5,1.1413,1.0003,1.0004,4471.38,14897.3397,165.33,
2021-10-16,60875.57,3829.96,157.54,465.8,1.1343,1,0.9999,,,,
2021-10-17,61528.33,3846.85,160.12,470.9,1.0944,1.0002,1,,,,93.953
2021-10-18,62009.84,3744.96,157.12,484.9,1.0827,1,0.9995,4486.47,15021.8091,164.92,93.734
2021-10-19,64280.59,3877.03,155.78,488.1,1.0911,1,0.9998,4519.64,15129.0896,165.45,93.558
2021-10-20,66001.41,4161.15,176.72,501.3,1.1455,0.9997,0.99971,4536.2,15121.6783,166.9,93.77
2021-10-21,62193.15,4052.99,190.5,470.9,1.0886,1.0002,1.0001,4549.79,15215.7,166.75,93.642
2021-10-22,60688.22,3972.2,196.29,479.3,1.0885,1.0004,1.0003,4544.91,15090.2004,167.77,
2021-10-23,61286.75,4167.12,197.75,485.5,1.0934,1.0002,1.0005,,,,
2021-10-24,60852.22,4082.33,202.14,475.8,1.0821,1.0001,1,,,,93.813
2021-10-25,63078.78,4220.37,209.7,485.1,1.0951,1.0003,1.0001,4566.49,15226.7062,168.93,93.949
2021-10-26,60328.81,4131.52,199.85,478.1,1.1075,0.9998,1,4574.8,15235.7145,167.68,93.802
2021-10-27,58413.44,3922,184.49,448.7,0.995,0.9994,0.9989,4551.67,15235.8377,168.12,93.345
2021-10-28,60575.89,4286.02,195.42,491.9,1.0579,0.9995,1.00016,4596.41,15448.1177,168.08,94.123
2021-10-29,62253.71,4418.89,200.41,530.3,1.0825,1,0.9995,4605.39,15498.3885,166.65,
2021-10-30,61859.19,4322.68,195.7,528.3,1.0846,0.9995,1,,,,
2021-10-31,61299.8,4287.21,202.49,524.6,1.1128,0.9994,0.99943,,,,93.879
2021-11-01,60911.11,4319.43,203.9,551.3,1.0915,0.9994,0.9999,4613.68,15595.9154,167.52,94.09
2021-11-02,63219.99,4589.89,220.82,554.4,1.1349,0.9992,0.9998,4630.66,15649.6025,167.16,93.864
2021-11-03,62896.48,4603.35,243.37,568.4,1.2101,0.9995,0.9999,4660.58,15811.5842,165.77,94.347
2021-11-04,61395.01,4532.32,247.07,558.7,1.2004,0.9992,0.99909,4680.07,15940.3075,167.65,94.32
2021-11-05,60937.12,4474.24,236.06,607.3,1.1581,0.9992,0.9996,4697.54,15971.5882,169.84,
2021-11-06,61470.61,4518,258.44,637.7,1.151,0.9993,0.9995,,,,
2021-11-07,63273.59,4612.59,249.68,649.6,1.2198,0.9993,0.9994,,,,94.049
2021-11-08,67525.83,4807.98,248.26,653.5,1.2815,0.9994,1,4701.69,15982.3574,170.45,
2021-11-09,66947.66,4732.33,239.04,635,1.2571,1.0001,0.9998,4685.26,15886.5426,171.29,93.955
2021-11-10,64882.43,4628.78,233.09,614.1,1.1902,0.9997,0.99931,4646.7,15622.7052,173.15,94.85
2021-11-11,64774.26,4719,233.37,628.4,1.2142,0.9994,0.9997,4649.26,15704.2814,174.12,95.178
2021-11-12,64122.23,4665.46,228.48,626.9,1.1883,1,1,4682.86,15860.9577,174.45,95.128
2021-11-13,64380,4644.28,241.59,649.5,1.1892,0.9998,0.9997,,,,
2021-11-14,65519.1,4626.5,238.64,650.8,1.1879,0.9997,0.9997,,,,95.407
2021-11-15,63606.74,4563.78,238.2,633.8,1.172,0.9997,0.9998,4682.81,15853.8463,174.18,
2021-11-16,60058.87,4209.76,219.04,588.7,1.0877,0.9996,0.9996,4700.91,15973.8551,172.92,95.915
2021-11-17,60344.87,4287.8,218.94,578,1.0953,0.9996,0.99984,4688.68,15921.5709,174.5,95.828
2021-11-18,56891.62,3996.9,195.01,531.8,1.0406,0.9995,0.9997,4704.55,15993.7104,173.94,95.544
2021-11-19,58052.24,4294.76,215.25,581,1.0892,0.9992,0.99901,4697.95,16057.4375,172.61,96.031
2021-11-20,59707.51,4412.17,217.63,604.3,1.0965,0.9995,1.0001,,,,
2021-11-21,58622.02,4258.31,230.51,584,1.0569,0.9993,0.99901,,,,96.548
2021-11-22,56247.18,4085.97,215.59,559.3,1.0354,0.9994,0.99921,4682.95,15854.7574,168.74,
2021-11-23,57541.27,4339.44,221.75,591.1,1.0661,1,0.9996,4690.69,15775.1383,167.28,96.491
2021-11-24,57138.29,4269.36,205.7,590.3,1.0326,0.9998,0.9996,4701.45,15845.2257,167.12,96.875
2021-11-25,58960.36,4524.85,209.97,639.1,1.0438,0.9995,0.9993,,,,
2021-11-26,53726.53,4041.2,192.42,587.3,0.9394,0.9994,0.9991,4594.61,15491.6568,166.85,96.043
2021-11-27,54721.03,4095.29,192.74,599.9,0.9452,0.9995,0.9993,,,,
2021-11-28,57274.88,4294.78,200.69,611.3,0.9687,0.9994,0.9997,,,,96.341
2021-11-29,57776.25,4444.53,204.09,623.4,0.9898,0.9992,0.9995,4655.26,15782.8341,166.62,
2021-11-30,56950.56,4630.26,208.53,622.5,0.9983,0.9992,0.9992,4567.01,15537.6907,165.5,95.994
2021-12-01,57184.07,4582.95,229.81,627.5,0.9899,0.9997,0.99926,4513.03,15254.0521,166.16,96.028
2021-12-02,56480.34,4511.21,233.6,619.9,0.9716,0.9993,0.9994,4577.09,15381.3197,165.24,96.156
2021-12-03,53601.05,4215.73,211.65,595,0.9211,0.9995,0.99939,4538.44,15085.4715,166.63,96.117
2021-12-04,49152.47,4117.25,200.67,568.6,0.8449,0.9989,0.99875,,,,
2021-12-05,49396.33,4196.44,196.43,557.8,0.8045,0.999,0.99893,,,,96.328
2021-12-06,50441.92,4347.59,193.56,587.5,0.8255,0.9989,0.99909,4591.68,15225.1525,166.22,
2021-12-07,50588.95,4306.4,190.19,578.7,0.8154,0.9991,0.99886,4686.76,15686.9162,166.81,96.369
2021-12-08,50471.19,4436.91,194.61,607.2,0.8622,0.9992,0.999,4701.22,15786.988,166.9,95.894
2021-12-09,47545.59,4105.64,181.11,570.2,0.8583,0.9996,0.9995,4667.44,15517.3698,165.88,96.271
2021-12-10,47140.54,3897.94,167.39,552.4,0.7992,0.9996,0.9996,4712.01,15630.601,166.58,96.097
2021-12-11,49389.99,4089.37,172.15,564.5,0.8392,0.9995,0.9995,,,,
2021-12-12,50053.9,4130,172.8,570.3,0.8393,0.9995,0.9996,,,,96.317
2021-12-13,46702.75,3781.93,155.21,521,0.7818,1,0.9995,4668.98,15413.282,167,
2021-12-14,48343.28,3858.99,161.26,528.1,0.8103,0.9994,0.99979,4634.1,15237.6398,165.44,96.571
2021-12-15,48864.98,4019.08,178.52,541.1,0.8262,0.9997,0.9997,4709.84,15565.583,166.15,96.511
2021-12-16,47632.38,3958.11,176.86,526.2,0.8051,0.9998,1,4668.66,15180.4349,168.16,96.042
2021-12-17,46131.2,3875.42,175.51,525.5,0.7966,0.9997,0.99979,4620.65,15169.6821,167.8,96.565
2021-12-18,46834.48,3959.93,182.78,533.9,0.8262,0.9998,0.99961,,,,
2021-12-19,46681.23,3924.14,179.93,529.8,0.835,0.9998,0.99973,,,,96.551
2021-12-20,46914.16,3944.73,173.9,524,0.8798,0.9999,0.9999,4568.01,14980.9442,167.09,
2021-12-21,48889.88,4014.15,179.63,528.3,0.9467,0.9996,0.9997,4649.22,15341.0867,167.02,96.491
2021-12-22,48588.16,3979.51,178.4,533.6,0.9537,0.9995,0.9996,4696.57,15521.8924,168.59,96.076
2021-12-23,50838.81,4111.41,190.03,549,0.9941,0.9996,0.9997,4725.78,15653.374,168.97,96.019
2021-12-24,50820,4046.36,190.36,542.1,0.9115,0.9994,0.9995,,,,
2021-12-25,50399.66,4094.83,193.1,547.4,0.9252,0.9993,0.99953,,,,
2021-12-26,50775.49,4063.56,197.81,546.4,0.92,0.9993,0.9996,,,,96.093
2021-12-27,50701.44,4037.23,195.67,563.7,0.9269,0.9995,0.9995,4791.18,15871.2619,169.37,
2021-12-28,47543.74,3792.75,177.32,534.2,0.8515,0.9998,0.99993,4786.34,15781.7235,168.64,96.202
2021-12-29,46464.66,3630.19,170.63,514.5,0.8171,1,0.9999,4793.05,15766.2163,168.59,95.929
2021-12-30,47120.87,3709.27,172.52,518.5,0.8386,0.9997,1,4778.74,15741.5641,169.8,95.968
2021-12-31,46216.93,3676.23,169.99,511.4,0.8297,0.9999,0.9999,4766.19,15644.9707,170.96,95.598
2022-01-01,47722.65,3765.54,179.06,527.3,0.8507,0.9998,0.9997,,,,
2022-01-02,47286.18,3828.27,176.35,531,0.8586,0.9998,0.99989,,,,96.213
2022-01-03,46446.1,3765.89,170.15,511.9,0.8324,1.0002,0.99981,4796.57,15832.7986,168.33,
2022-01-04,45832.01,3785.11,167.72,506.9,0.8228,1.0002,1.0002,4793.53,15622.7185,169.57,96.262
2022-01-05,43451.13,3540.63,154.52,474.1,0.7726,1,0.99995,4700.59,15100.1742,169.06,96.171
2022-01-06,43082.31,3406.81,150.26,472.6,0.7791,1.0001,1.0002,4696.04,15080.8648,166.99,96.32
2022-01-07,41566.48,3199.24,136.45,448.1,0.7634,1.0002,1.0001,4677.04,14935.9017,167.75,95.719
2022-01-08,41679.74,3080.95,142.14,429.9,0.7452,1.0002,1.00001,,,,
2022-01-09,41864.62,3151.97,140.82,438.7,0.753,1.0001,1,,,,95.991
2022-01-10,41822.49,3082.68,135.86,424.7,0.7399,1,0.9999,4670.28,14942.8279,168.26,
2022-01-11,42729.29,3239.72,140.2,463.6,0.7703,0.9995,0.99975,4713.08,15153.4487,170.29,95.624
2022-01-12,43902.66,3371.26,151.51,487.8,0.7987,0.9995,0.9998,4726.36,15188.3923,170.74,94.915
2022-01-13,42560.11,3240.61,146.14,475.2,0.768,0.9995,0.9997,4659.02,14806.8123,170.16,94.79
2022-01-14,43059.96,3307.42,146.17,490,0.7732,0.9996,0.99975,4662.84,14893.7527,169.67,95.165
2022-01-15,43084.29,3326.04,147.64,494.5,0.7791,0.9995,0.99964,,,,
2022-01-16,43071.66,3346.88,147.98,498.6,0.7784,0.9997,0.99974,,,,
2022-01-17,42201.62,3209.67,139.8,475.2,0.7617,0.9999,0.99979,,,,
2022-01-18,42352.12,3159.85,141.22,471.4,0.7509,0.9997,0.99981,4577.1,14506.8966,169.39,95.732
2022-01-19,41660.01,3084.02,135.25,461.9,0.7381,0.9998,0.99986,4532.77,14340.2551,172.08,95.51
2022-01-20,40680.91,3001.48,127.54,440.2,0.7199,0.9999,0.99975,4482.74,14154.0204,171.65,95.735
2022-01-21,36445.31,2568.15,112.27,383.9,0.6368,1,0.99995,4397.95,13768.9218,171.09,95.642
2022-01-22,35071.42,2412.18,94.54,358.3,0.5966,1.0001,0.99989,,,,
2022-01-23,36244.55,2539.01,99.78,383.9,0.6283,0.9999,0.99974,,,,95.918
2022-01-24,36660.35,2439.29,91.93,371.3,0.6118,0.9997,0.99982,4410.14,13855.1295,172.03,
2022-01-25,36958.32,2458.83,94.67,385.1,0.618,0.9994,0.99945,4356.46,13539.2949,172.58,95.948
2022-01-26,36809.34,2462.99,92.12,375.1,0.6193,0.9993,0.9994,4349.92,13542.1189,169.79,96.39
2022-01-27,37160.1,2424.25,89.51,389.9,0.6088,0.9999,0.99988,4326.5,13352.783,167.6,97.255
2022-01-28,37716.56,2544.99,91.34,385.9,0.6111,0.9999,0.99962,4431.86,13770.5733,167.1,97.27
2022-01-29,38166.84,2601.43,96.13,389.3,0.6174,0.9997,0.99958,,,,
2022-01-30,37881.76,2601.68,93.29,377.2,0.6013,0.9997,0.9997,,,,96.54
2022-01-31,38466.9,2686.94,99.49,374.3,0.6174,0.9998,0.99955,4515.54,14239.8832,168.09,
2022-02-01,38694.59,2787.23,110.02,384.2,0.6284,0.9995,0.99944,4546.53,14346.0027,168.23,96.385
2022-02-02,36896.36,2680.67,101.88,366.9,0.6006,0.9995,0.99947,4589.37,14417.5473,168.84,95.936
2022-02-03,37311.61,2695.46,101.77,372.3,0.6102,0.9995,0.99952,4477.43,13878.8179,168.6,95.379
2022-02-04,41574.25,2994.99,112.62,399.5,0.6555,0.9995,0.9993,4500.54,14098.0067,168.86,95.485
2022-02-05,41382.59,3012.65,113.75,413.7,0.6656,0.9992,0.99953,,,,
2022-02-06,42380.87,3054.99,115.28,419.9,0.6825,0.9995,0.99941,,,,95.399
2022-02-07,43839.99,3139.77,117.55,433.5,0.8314,0.9994,0.9993,4483.88,14015.6675,170.11,
2022-02-08,44042.99,3116.69,113.45,407.8,0.8763,0.9993,0.999,4521.55,14194.4546,170.63,95.643
2022-02-09,44372.72,3243.94,113.93,422.9,0.8697,0.9994,0.99922,4587.19,14490.3729,171.21,95.494
2022-02-10,43495.44,3072.49,106.17,414.7,0.8253,0.9994,0.99939,4504.07,14185.6413,170.56,95.553
2022-02-11,42373.73,2927.54,96.53,400,0.7591,0.9993,0.99954,4418.65,13791.154,173.81,96.082
2022-02-12,42217.87,2918.88,95.96,403.6,0.8223,0.9995,0.99946,,,,
2022-02-13,42053.66,2871.13,92.85,397.9,0.8057,0.9994,0.99943,,,,96.374
2022-02-14,42535.94,2929.75,96.37,403.4,0.8012,0.9996,0.9995,4401.66,13790.9188,174.74,
2022-02-15,44544.86,3183.52,105.52,432.4,0.8515,0.9994,0.99938,4471.08,14139.7573,173.08,95.989
2022-02-16,43873.56,3122.3,101.86,427.3,0.8366,0.9995,0.99957,4475.02,14124.0946,174.86,95.701
2022-02-17,40515.7,2891.87,93.52,402.4,0.769,0.9995,0.99926,4380.26,13716.7192,177.25,95.8
